,Review_text,Nouns
5085,Excellent value for money phone. Everything is perfect.,"value,money,phone,everything"
5086,"Amazing phone, I've been using mid range Moto and Sony phones till now and thought of upgrading to a flagship level phone. This phone does live up to the hype and carries on the heritage and standards set by previous one plus phones like 5t and 5. I'll try to highlight a few pros and cons
Pros:
1.Excellent display
2.Flagship Snapdragon 845 Cpu- ensures excellent performance
3.6GB RAM- I bought the 6 gig version, I feel 6gigs are sufficient for graphic intensive gaming and multitasking. If you want more storage space, consider the 8gig RAM variant.
4.Oxygen OS: OnePlus has done a fabulous job with the oxygen OS, it is a refined version of Android, you get only the essential stuff on your phone minus the bloatware. Fluid UI, no lags, great optimisation. With Android pie, Battery life has improved.
5.Camera: Most of the buyers consider this to be a critical aspect while purchasing a phone. I'm not a Camera enthusiast but the dual cameras on this beast offer decent photography options.
6:Build quality: The phone has a glass back and the overall build quality matches phones that sell in the 40-50k range. Truly a Flagship killer.
7.Water resistance: The phone does offer a degree of water resistance, one plus says the phone can not be used underwater and there is no IP certification. So the phone is good enough only to withstand splashes and rain outings.
Cons:
1.Sound: Sound output through the loudspeaker could have been better.
Nothing else as of now","phone,range,phone,flagship,level,phone,phone,hype,heritage,standard,phone,t,pro,con,display,performance,gb,gig,version,gaming,multitasking,storage,space,ram,variant,o,job,oxygen,o,version,stuff,phone,bloatware,lag,optimisation,pie,life,buyer,aspect,phone,enthusiast,camera,beast,photography,option,quality,phone,glas,back,build,quality,phone,range,killer,resistance,phone,degree,water,resistance,plu,phone,certification,phone,splash,rain,outing,con,output,loudspeaker,nothing"
5087,Over all best phone,phone
5088,Price is too bigh,price
5089,Different from others,other
5090,"Slow on camera ,while taking the pictures .. Not good as iPhone camera","camera,picture,camera"
5091,I got my one plus 6  at Amazon festivel with in 1day I got delivery .when I open the box and use my lovely one plus I fall in love what a mobile at this price range am 100% satisfied having 1plus 6.,"delivery,box,love,mobile,price,range"
5092,Awesome picture quality,"picture,quality"
5093,Phone is ossom but Amazon not provided the screen replacement warranty as mentioned at the time of sale on Amazon.,"phone,screen,replacement,warranty,time,sale"
5094,"Picture, sound and battery all are superb","picture,sound,battery"
5095,Awesome,
5096,What i like about op 6 is that everything.,"op,everything"
5097,Less money more features,"money,feature"
5098,Good,
5099,Battery could have been better. There is no earphone but they have provided back cover and screen guard along with the phone,"battery,earphone,back,cover,screen,guard,phone"
5100,More better if given a stereo sound,"stereo,sound"
5101,I am not utiLizing full features ..I found sound quality little bit down when compared to other smart phone at same level,"feature,quality,bit,phone,level"
5102,Just go for it!,
5103,Best phone in the world,"phone,world"
5104,Wonderful project,project
5105,"It's my opinion that it's sound of music some time irritates me
Picture perfect
Rest all is best","opinion,sound,music,time,picture"
5106,Great phone with great over all performance,"phone,performance"
5107,"Camera in low light need improvement, sound quality also need improvement","camera,light,need,improvement,quality,improvement"
5108,Good,
5109,Nice phone,phone
5110,No need to tell about this phone it's the best,"need,phone"
5111,It's nice phone in a good budget. Go for it.,"phone,budget"
5112,Do I need to say anything???,anything
5113,Good product,product
5114,Excellent Battery life,life
5115,"the device is simply superb,thr only thing that i dnt like is that the speaker quality, found disturbances when music was played ah full volume","device,thr,thing,speaker,quality,disturbance,music,volume"
5116,The phone is good but I didn't receive the invoice for the product,"phone,invoice,product"
5117,Low light camera is not good and stabilization while clicking photos is also not good....gives blur images even in normal clicks(not in potrait mode) clicking potrait mode is struggle as u have to keep subject within certain distance and that's too close...,"camera,stabilization,photo,blur,image,mode,mode,struggle,distance"
5118,"Picture quality is nyc
Sound is excellent battery lyf is ok","picture,quality,sound,battery,lyf"
5119,"I don't about others, but it's more than just a phone to me..","other,phone"
5120,Display is just wow. Games play very smooth. No lags whatsoever. Dash charging is very fast. Expected a little bit more from the camera. My Note 5 pro takes better selfies.,"display,game,lag,dash,charging,bit,camera,note,selfy"
5121,Really awesome picture quality is marvellous battery life is not good because it's 8gb ram and 128gb memory so may be the battery should be given at least 3900mah but only 3300mah is provided and also there is no option to open front and back camera at a time coming to sound it's superb but single speaker is given there is no stereo and display is very good and coming to speed and gaming it is a king and also dash charging is excellent and camera quality is so nice overall it is budget oriented and value for money compared to other mobiles available in market,"picture,quality,battery,life,gb,ram,gb,memory,battery,option,front,back,camera,time,speaker,stereo,display,speed,king,charging,camera,quality,budget,value,money,mobile,market"
5122,"Awesome product
Color is awesome
Only issue was otp for delivery got scrambled in msgs","product,issue,otp,delivery,msg"
5123,Picture sound is very good,"picture,sound"
5124,Sometimes slower down while playing games that's the only drawback of the phone,"game,drawback,phone"
5125,Low light picture quality is not good,"picture,quality"
5126,Hot,
5127,It's really a smart phone having all the features which we use daily ...This is very handy and pictures looks awesome,"phone,feature,picture"
5128,Good Phone,
5129,Great phone,phone
5130,Excellent,
5131,Nice,
5132,ok,
5133,Oneplus 6 is best phone avialable in market for now i will prefer that who has range of 35000 or above 35000 they should not go for any other phone and buy oneplus 6 or upcoming oneplus 6t,"phone,market,range,phone,oneplu,oneplu,t"
5134,Best phone ever,phone
5135,Value for money,"value,money"
5136,👏👏👏👏,
5137,Camera clarity is great,"camera,clarity"
5138,Best for the price,price
5139,All things are fantastic except battery,"thing,battery"
5140,Sound quality is very good,quality
5141,Best picture quality,"picture,quality"
5142,Battery back is not good after I downloaded Android pie. And wifi automatically on. And touch also creat sometime problem,"back,pie,touch,problem"
5143,Picture quality,"picture,quality"
5144,Awesome mobile to have.,mobile
5145,Picture Quality is best. Sound quality is good. Battery life is for one day.,"picture,quality,battery,life,day"
5146,"Picture quality is gud..but little dissappoint about battery lyf.
Front camera is not gud..","picture,quality,dissappoint,battery,lyf,camera"
5147,Awesome phone,phone
5148,"Excellent mobile with superfast experience, my suggestion would be if you are really loving the speed and camera quality mobile then you can blindly go and purchase this.
Pros:
Operating Speed
Camera quality
unbelievable speed of Fingerprint and face unlock
stylish design
Cons:
If you are more loving games then battery won't stay much otherwise battery performance is pretty good. For me it is giving more than one day usage without games.","mobile,experience,suggestion,speed,camera,quality,mobile,pro,speed,camera,quality,speed,face,unlock,design,con,game,battery,battery,performance,day,usage,game"
5149,Best smart phone at present,"phone,present"
5150,Product starting showing problem on 8 th day of use .slim slot 2 not working.getting off and on continuously.. mobile getting heated and hanging while inserting sim 2.. I never expected this from a good brand OnePlus..,"product,problem,day,use,slot,sim,brand"
5151,Very good phone from One plus...better service from Amazon,"phone,service"
5152,Unbelievable for speed,speed
5153,Well deserve and good phone,phone
5154,Good product,product
5155,"Using the OnePlus 6 since 5 months.
Camera
The camera on OnePlus 6 is extremely good. Don't compare with the flagship from Samsung or Google, but the best in the available competition.
Battery Life
Battery life is decent. Not so good. But lasts a typical day.
Performance
This is one aspect where OnePlus is miles ahead of its competition. No lag. No frame drops. All games like Pubg work extremely fluid.","month,camera,camera,flagship,competition,life,day,performance,aspect,mile,competition,lag,frame,game,work"
5156,"Good mob with 8 Gb Ram. Value for money high end mob. Looks stunning with Corning glass 5 & red looks.Great speed. Downside:SMSs can't be locked from inadvertent delete, can't move files by select & move but has cut & then go & past in new folder.Not as user friendly as Samsung. Samsung software is way ahead but Ram less of Samsung. Doesn't have SdCard slot which is huge negative point as vital data can't be copied for posterity & incase mob goes bad which Chinese mobs including Oneplus are quite notorious.Last 3 mob of One plus in my family went usesless after 2 to 2.5 yrs with total loss of data.Contacts are visible throughout & can't be hidden. There is no speed dial lkie Samsung. Overall decent mob.","mob,value,money,end,mob,glas,look,speed,downside,sms,file,folder,user,software,slot,point,datum,posterity,incase,mob,mob,mob,family,usesles,yr,los,datum,contact,speed,dial,lkie,mob"
5157,Amazing  phone,phone
5158,Good,
5159,Nice mobile,mobile
5160,Battery backup needs to be improved,"battery,backup"
5161,"Great product from one plus, just battery life is pretty small","product,battery,life"
5162,It's awesome phone . Very very nice phone good perfomance . Nice camara . No hanging issue . Good quality,"phone,phone,perfomance,camara,hanging,issue,quality"
5163,Worth Buying for Money,money
5164,Overall gud,gud
5165,Much Better than other phones in this price range,"phone,price,range"
5166,"It's a good phone but the camera is little slow in capturing objects in motion, that way Moto G5S+ was better, rest everything is as advertised. Overall a good phone","phone,camera,object,motion,way,everything,phone"
5167,Best phone,phone
5168,Very good.,
5169,Great product overall,product
5170,Value for money,"value,money"
5171,Phone is Good with new features. Getting phone updates regularly...but as it is mirror glass back...very slippery...with tempered glass in place mine fell within 2 feet and screen glass broken at the top left...,"phone,feature,phone,update,mirror,glas,back,glas,place,foot,screen,glas,top,left"
5172,Picture quality is too good . sound also good . Battery life is also good,"picture,quality,battery,life"
5173,"Phone build quality and performance is very good,worth buying!","build,quality,performance,buying"
5174,Good,
5175,This is a very nice phone perfect features,"phone,feature"
5176,Best product,product
5177,"Awesome product. Picture quality is
Good. Sound quality is satisfactory.
Lookwise excellent.","product,picture,quality,quality"
5178,"Display is good, battery life is very good. Getting 1.5 days battery life in 4g and WiFi (50/50). Fast charging is awesome.
Sound quality can be better.","battery,life,day,battery,life,g,charging,quality"
5179,It's a awesome product love u one plus,"product,love,plu"
5180,Product Quality is No doubt Absolutely good. Processor speed is on another level. But if you took 128gb or 256gb over 64gb is always good deal. But no worries you can use 64gb also verry good,"product,processor,speed,level,gb,gb,gb,deal,worry"
5181,Under the prize range it's the best,"prize,range"
5182,The phone is just awsome. But I'm facing battery backup issues,"phone,battery,issue"
5183,Highly recommended,
5184,Very good,
5185,"This is my first OnePlus device, and I am absolutely in love with it. Got an amazing deal from Amazon too.
Things I love so far:
1. Display
2. Android Pie
3. Camera
4. Dash charger
5. Face unlock","device,love,deal,thing,camera,charger,face,unlock"
5186,Excellent,
5187,Good one...worth it,one
5188,Simply Go for it,
5189,Awesome,
5190,Superb camera quality,"camera,quality"
5191,Its fast and camera is awesome but it is quit expensive,camera
5192,I did not get invoice of my product,"invoice,product"
5193,Good,
5194,"Need to decrease the screen size and weight of the mobile .
Then it will be more comfortable to use.","screen,size,weight,mobile"
5195,Front Camera Quality Required to Improve,
5196,Best phone,phone
5197,Very good phone among the ones available in the market today.,"phone,one,market,today"
5198,Sound quality should be improved.,quality
5199,Great product. The best one ive had,"product,one"
5200,Best phone ever,phone
5201,Awsm product,product
5202,Amaziiiiiiiing,
5203,"It works well in most areas and with all apps. I find it so good I hardly have to pick up my other devices to see pages on the Internet. The only limitation is outside the range of broadband coverage the phone struggles. If you are on Wi-Fi at home, in the office, this is the best device to have. If you are moving around, I don't know how good it is.","area,app,device,page,internet,limitation,range,broadband,coverage,phone,struggle,home,office,device"
5204,A good deal,deal
5205,Best product,product
5206,Poor,
5207,It is big broad to hold,
5208,"Needless to say the speed delivered to you is amazing. Never disappoints in any scenario. Amazing battery life runs for an average of 18-20 hours a day with still 20% left. Camera is top notch and performs very very well. Never had heating issues till date. Multitasking is a delight if you are into switching apps in between.
Only thing I felt bad is that gallery shows images from ads and cache as well and there is no option to hide it. Also there is no feature in built to move photos to another folder or create new album.","speed,scenario,battery,life,average,hour,day,camera,notch,heating,issue,date,multitasking,delight,app,thing,gallery,image,ad,cache,option,feature,photo,folder,album"
5209,"5 star , replacement","star,replacement"
5210,Need to improve battery life,"battery,life"
5211,Very good,
5212,Android point of view it's very good phone,"point,view,phone"
5213,Picture quality is awesome.,"picture,quality"
5214,good,
5215,"Fantastic mobile, first time I purchased one plus brand very nice phone , camera is fantastic and net surfing also very nice , this total 100% value for money","mobile,time,brand,phone,camera,surfing,value,money"
5216,I had ordered and because there was battery issue I replaced an other one plus but again now there is Earpiece problem .. I want a refund but because the date is over for return very disappointing,"battery,issue,problem,refund,date,return"
5217,"Speaker output is not good at all,very poor sound clarity","output,clarity"
5218,Nice,
5219,Nice phone.,phone
5220,I like him awesome performance,performance
5221,Awesome...,
5222,Awesome,
5223,Nice phone,phone
5224,one of the best Beast :),beast
5225,"OnePlus 6 (Mirror Black, 6GB RAM, 64GB Storage) nice",ram
5226,"It has really impressed me. The camera is excellent, pictures are great and bright. Sound quality is good and clear. Functions are simple and easy to handle. All in all a great phone compared to the rest in the market.","camera,picture,quality,function,phone,rest,market"
5227,"Best phone available under 40k. Battery back is very good, dash charging is superb.camera could have been better.","phone,back,dash,charging"
5228,Nice phone,phone
5229,Great battery backup,"battery,backup"
5230,Good Phone to be very frank. Felt like I should have purchased 256GB. But is there any option to do that?. But overall it is a good purchase.,"option,purchase"
5231,Improvement needed in battery life,"improvement,battery,life"
5232,Good,
5233,Very good,
5234,It's a beast with beauty,"beast,beauty"
5235,"Nice phone
Worth it......
Good quality of parts are used","phone,quality,part"
5236,Mast phone,phone
5237,"Excellent pictures, battery life and a phone satisfying all requirements of user","picture,battery,life,phone,requirement,user"
5238,Excellent features,feature
5239,Excellent till now .,
5240,Best of the best!!,
5241,Awesome,
5242,"Used one plus 1, one plus 2, one plus 3 and finally now 6 ...100% upto the expectations",expectation
5243,Perfect in the segment. Fair price super quality,"segment,price,quality"
5244,Good,
5245,Soppppprrr phone,"soppppprrr,phone"
5246,Nice 1,
5247,One plus 6 please work on Android pie bugs,"pie,bug"
5248,Good & Great,
5249,Great product,product
5250,Awesome devic,devic
5251,It's okay not that good,
5252,Lightning speed,"lightning,speed"
5253,Excellent ... picture quality..,"picture,quality"
5254,Very good,
5255,Clearly a best phone for 2018,phone
5256,The most awesome phone perfect competition for iPhone,"phone,competition"
5257,Good phone,phone
5258,"The looks, features, camera, everything is perfect... And 4k 60fps video recording is total mind-blowing.. Totally Awestruck and the red variant is cheesy to the core.. Superlike👍🏽😍","look,feature,camera,everything,video,recording,mind,variant,cheesy,core"
5259,Nice one,
5260,Excellent battery life,"battery,life"
5261,No words for the phone.totally awesome.it passes all the criteria of a flagship smartphone.only little this are missing such as wireless charging features.oh common this much you can get with this amount of money.,"word,criterion,flagship,charging,amount,money"
5262,"Got a faulty mobile I guess as camera automatically going shutting down time to time when try to take capture.
Sim network issue faced in slot 1 however sim is working fine in slot 2.
Battery backup is also not even full day if you go on a drive and it is must to carry dash charger. One my friend told me this is the cause due to pie updation and soon it will be resolved, hope so.
I talk to amazon and customer care representative scheduled a inspection for after three days. It is really wondering. Replace process is also full of frustrating.","mobile,camera,time,time,capture,network,issue,slot,sim,slot,battery,backup,day,drive,dash,charger,friend,cause,pie,updation,amazon,customer,care,representative,inspection,day,proces"
5263,"This is my second oneplus device after 5t, and it has not dissapointed me.
Its premium as usual and red color is just killing any other phone in looks.
Got this phone in killing price in great indian sale 2018 under exchange of my old mobile.
Its worth every penny..as it got sold out on first day of sale.
Only con in this phone is battery is same 3300 mah as 5t.
Which could have improved, otherwise this is a beast mobile.","oneplu,device,t,premium,color,phone,look,phone,price,sale,exchange,mobile,penny,day,sale,con,phone,battery,mah,t,beast,mobile"
5264,Overall product is very good,product
5265,"Cannot regret buying this phone.
Camera, battery, memory, performance everything at perfection.
No cons for my usage","phone,camera,battery,memory,performance,everything,perfection,con,usage"
5266,"Very good phone, gives you premium feel.
Camera gives justification to its price.","phone,premium,feel,camera,justification,price"
5267,"Check the photos I snapped using Oneplus 6 and you can judge it by yourself. Nowadays having depth in photos is very much trending, but the awesome thing which I personally like is the detailing of light the camera captured, never expected such awesome results. it can certainly compete with DSLRs in terms of composition. Apart from this very fast in focusing and capturing the image, that sunrise image I captured on moving vehicle, it's simply awesome.
Few other things which I find it unique and you won't find it any reviews are;
1. Text messages are automatically sorted in the inbox and it's easy to maintain important messages and notification SMS properly organized.
2. I have multiple Gmail accounts for official use and each account have multiple contacts stored in it, so after adding all those Gmail accounts in the phone it is only syncing contacts from my primary Gmail account and therefore my phone book contacts are not getting messed up.
3. Gesture control is awesome, it gives freedom to use the phone as per our ease and one can also customize it on different levels.
4. Network and internet speed is too good.
and I am sure there is much more in this phone as I will go exploring.
Apart from this, phone looks are pretty awesome and rich. It gives a premium feel and the phone is very much noticeable.
I am not a gamer so for me, battery is lasting almost 24 hours with frequent usage of fb, whatsapp, gmail, insta, google, skype and of course phone calls.
The only thing missing is an earphone, I think the company should provide that too, otherwise, phone comes with case cover and pre-installed screen protector.
Overall, you won't regret buying this phone. if you are landing in the range of 20-25k, then push a little bit and go for this phone it will be a paisa vasool for you.
I hope this review will be helpful.  Good Luck.","photo,depth,photo,thing,detailing,light,camera,result,dslr,term,composition,image,image,vehicle,thing,review,text,message,inbox,message,notification,sm,account,use,account,contact,account,phone,contact,account,phone,book,contact,gesture,control,freedom,phone,ease,level,network,internet,speed,phone,phone,look,premium,feel,phone,gamer,battery,hour,usage,fb,whatsapp,gmail,skype,course,phone,call,thing,earphone,company,phone,case,cover,screen,protector,phone,range,bit,phone,paisa,vasool,review"
5268,Good,
5269,Nice,
5270,The product doesnt seem new. Feels as if cheated. The screen gaurd is already there on the phone which is scratched.,"product,feel,screen,gaurd,phone"
5271,Picture quality is aswm... love it,"picture,quality"
5272,Good,
5273,Great overall package,package
5274,Superb,
5275,"I don't like. Compare realme 2pro 8gb verint
Don't waste money","realme,gb,verint,money"
5276,Good,
5277,So good picture quality and good quality sound so good looking phone,"picture,quality,quality,sound,phone"
5278,Total Product is very nice,
5279,Excellent,
5280,Superbowl,
5281,Best in the market,market
5282,"Good design,and quality","design,quality"
5283,Good,
5284,"It's my first OnePlus device. Bought it because of its awesome specifications!
Battery lasts about 15 hours with constant usage. Rest everything is awesome! Picture quality is jaw dropping!","device,specification,battery,hour,usage,rest,everything,picture,quality,jaw"
5285,Good product,product
5286,Awsome phone,phone
5287,One word...... awesome!,word
5288,It's just awesome,
5289,Awesome,
5290,Awesome,
5291,OP is cheating customers. It has stopped making flagship killers after OP2. After that just gimmicks. Still selling like hot-cakes,"op,customer,flagship,killer,gimmick,cake"
5292,"It's been a great experience after I bought one plus 6 , picture quality , camera especially selfie one is awesome even Battery life is great once you charge it it remains at least 1 & 1/2 day with full net usage
Friends I will definitely recommend for 1 plus 6","experience,picture,quality,camera,life,day,usage"
5293,Superb quality,quality
5294,Very good,
5295,Boom,boom
5296,"I was confused b/w s8 and op6, but decided to go for latest and greatest Oneplus 6 only..
And it was a great decision !!
Fully satisfied with the Speed, UI, battery and Camera.
5stars to the Deal @27k on Amazon !","b,decision,speed,battery"
5297,Very nice Phone,phone
5298,Average product,product
5299,Nice,
5300,Brilliant phone,phone
5301,Totally good mobile and performance super,"mobile,performance,super"
5302,"Battery could have been better lasts 6-8 hrs with good usage may go around 1 day with less usage... Take 1.5 hours to charge..
Photos are good in bright light.. Slow motion videos in low light are worst,, video flickers flickers..
Overall it is an okay phone,,.. Not worth the hype
As such i have not faced any major issue with 4 months of rough usage..","battery,hr,usage,day,usage,hour,photo,light,motion,video,light,video,flicker,flicker,phone,hype,issue,month,usage"
5303,👌👌👌👌👌,
5304,"Camera picture quality during night in lighting is very bad.... Never expected from one plus 6 high end mobile
Sound quality is avge
Get some technical issues like suddenly speaker phone function not working, Truecaller not works etc","camera,picture,quality,night,lighting,end,quality,avge,issue,speaker,phone,function"
5305,Great,
5306,Nice...,
5307,Very good phone. Very very stylish. Sound quality is very good. Very good speed. Both Camera quality is good. But battery performance is not so good. But it's charger is amazing. Very fast charging. Overall it is a very good phone.,"phone,quality,speed,quality,battery,performance,charger,charging,phone"
5308,"Its Good , u'll get what they quote",
5309,Best ptoduct,ptoduct
5310,Screen resolution could be better,"screen,resolution"
5311,Excellent! Performance and battery life is good,"performance,battery,life"
5312,The best in class,clas
5313,Al in all phone is good but yes there is problem with the speaker.,"phone,problem,speaker"
5314,Loved it.,
5315,Like,
5316,Great phone,phone
5317,Extraordinary,
5318,Amazing,
5319,"A real flagship device. Blazingly fast and responsive. Even though OnePlus 6T is round the corner,I was determined to buy this phone and I am not disappointed. Battery life could have been slightly better but I am not complaining as it lasts an entire day with Mobile data always on.","flagship,device,corner,phone,battery,life,day,datum"
5320,Not bad,
5321,"Great picture quality, good sound,& great battery life","picture,quality,sound,battery,life"
5322,Superb,
5323,Good Phone with all the features and Best Price.,"feature,price"
5324,My phone's battery dead in 15 minutes after I charged it fully,"phone,battery,minute"
5325,Very nice and is fast good slim body and is very attractive,body
5326,Good flagship phone..... But sometimes fingerprint sensor not working,"flagship,phone,fingerprint,sensor"
5327,Battery back sucks,back
5328,Very worest sound quality and battery lif very poor.so much of heating and hanging problem,"quality,battery,heating,hanging,problem"
5329,Simply super,
5330,Great,
5331,"Always wanted to try OnePlus phone. This is the best I got and now I know why OP is called as flagship killer. Best performance, nice OS optimisation, and almost stock UI with fast update support. Nice package overall but battery backup could have been better.","phone,op,flagship,killer,performance,o,optimisation,stock,update,support,package,battery,backup"
5332,Battery is the con in this mobile,"battery,con,mobile"
5333,excellent phone.,phone
5334,"Best Android phone, it's better than iPhone x",phone
5335,"I must say, go for it",
5336,Nice,
5337,I brought it for Rs.28000 it's worth mobile ...,mobile
5338,Amazing product,product
5339,two good,
5340,Front camera is not that good. Sound is also not to that good in both these department it is OK type.,"camera,sound,department,type"
5341,Picture quality,"picture,quality"
5342,Overall this mobile is great,mobile
5343,"Picture quality is awesome, Sound is loud but it's seem speakers are fading, Battery life is very poor specially after android 9 update","picture,quality,speaker,life,android,update"
5344,"The best smartphone in the market in this range. No other phone beats the picture quality, battery backup, battery charging time, sound quality, or the price. OnePlus has also started giving back case covers along with the phone which is a fair quality one and can be used for long time.
Got it for Rs. 27,000 after all the discounts, so got  more value for money.","smartphone,market,range,phone,beat,picture,quality,battery,backup,battery,time,quality,price,back,case,phone,quality,one,time,r,discount,value,money"
5345,Excellent,
5346,Great features and good quality,"feature,quality"
5347,Perfect,
5348,Add filters in camera app,"filter,camera,app"
5349,Except battery everything is awesome,"battery,everything"
5350,There is no cons about this phone a perfect phone for everything,"con,phone,phone,everything"
5351,"Worst part of this phone is that in night the HD video would be play like nagetive effect,,,one time replace dis product but the second one have the same problem...waste of money 35000 dub gaye","part,phone,night,hd,video,time,di,product,one,problem,waste,money,gaye"
5352,Screen is wide enough to give an awesome picture quality .,"screen,picture,quality"
5353,"From last 2 months I was using this mobile. I couldn't see more problems. Picture and sound quality are good but not excellent.
40k is not a joke.. just be careful before you purchase..","month,mobile,problem,picture,quality,joke"
5354,Good picture and sound,"picture,sound"
5355,With in a week its start hanging.,"week,start"
5356,Awesome mobile,mobile
5357,Awesome,
5358,Ok but the price it's very over,price
5359,This is the best smartphone till date. Battery backup is too good.,"smartphone,date,battery,backup"
5360,"I bought one plus 6 after the one plus 5.
Immense phone with lots of features and latest version of Android :)
Overall very satisfied and happy with the product
Sound quality could have been better though.","phone,lot,feature,version,product,quality"
5361,Greatest,
5362,"The OS should be more user friendly especially in the Gallery function.
Even if the camera contains f/1.7 aperture its camera quality does not match with Samsung s7 and further series, probably its due to lack of dual pixel pdaf, hence is expected in its upcoming series.
Ow overall functionality -great.","o,user,function,camera,aperture,camera,quality,series,lack,pixel,pdaf,series,ow,functionality"
5363,"I've been using this phone for one week, i ot this for ₹27,999/-
* After the pie update the camera performance is not that good (Some focusing issues are there) . i hope they will fix this with an OTA update.
* Battery life is great ! Dash charge is just awesome.
* I can find some oil filters in my face even the beauty mode is off, but there is no noises in the picture.","phone,week,pie,camera,performance,issue,update,battery,life,charge,oil,filter,face,beauty,mode,noise,picture"
5364,Nothing,nothing
5365,Phone is good,phone
5366,picture qwality is too good,"picture,qwality"
5367,Flagship . Everything is ultimate.,"flagship,everything"
5368,"Very good camera quality , sound quality and good battery backup and super fast charging speed","camera,quality,quality,battery,backup,speed"
5369,Seriously it's a beast. Value For Moner,"beast,value"
5370,NO WORDS,word
5371,Good product,product
5372,Good,
5373,One plus is a worthy phone.,"plu,phone"
5374,"One of best premium smart phone. Worth the price.
Best features.","phone,price,feature"
5375,Good product but need to enhance some more changes. reduce price from 35k to 25k,"product,change,price"
5376,"The battery is not up to the mark, other than that it's a great phone","battery,mark,phone"
5377,"Super fast ,no lag ,no heating , camera at it's best at the price range. Really quick charge,","lag,heating,camera,price,range,charge"
5378,Superb just one word,word
5379,Fantastic,
5380,Excellent!,
5381,"Everyone knows what is Oneplus 6, nothing more to say... Its simply superb","everyone,nothing"
5382,Great Product,product
5383,Awesome,
5384,Best device under 40k,device
5385,"Nice phone, nice bult quality, nice look, nice speed, average in camera but its ok bcz u paid half price comparing to other companies...","phone,bult,quality,look,speed,camera,bcz,price,company"
5386,"Bought this beauty for 27k.i thought of buying 6t when I came to know that it has no headphone jack, indisplay fingerprint (nt fast as rear).I thought paying 27k instead of 38k for 6t is no brainer so I bought this 6","beauty,thought,t,headphone,jack,fingerprint,thought,t,brainer"
5387,Best phone I ever used,phone
5388,"1. Awesome display.
2. Camera quality is too good
3. Sound quality is good
4. Gestures are awesome
5. OS Oxygen is stealing the show","display,camera,quality,quality,gesture,show"
5389,Battery life it could hv been more.. it get drain faster if ua playing games like pubg..... but thanks to dash charger it gets charge quickly..,"battery,life,drain,game,pubg,thank,charger,charge"
5390,"Hi, I have received the phone, but I need the bill/invoice for the same. Please help","phone,bill,invoice"
5391,Absolutely 5 stars! The only problem is that in the daylight the screen gets a little dark.,"star,problem,daylight,screen,dark"
5392,I bought this phone. From Amazon its amazing phone i recment to buy the phone from only Amazon its picture quality is very amazing and excellent,"phone,phone,phone,picture,quality"
5393,Good,
5394,"I have used it for more than a month now. Great speed, good battery life, never hangs, updates are timely. Overall no issues seen.","month,speed,battery,life,update,issue"
5395,Excellent mobile,mobile
5396,Camera lovers must buy,"camera,lover"
5397,Superb,
5398,Awesome,
5399,Battery life poor,"battery,life"
5400,Camera not taking autofocus please clear my issue and battery also drying fast pls clear my issue,"camera,autofocu,issue,battery,issue"
5401,If it's not a OnePlus it's not a OnePlus ;-),
5402,Super brand,brand
5403,one thing missing stereo speakers,"thing,stereo,speaker"
5404,"Smooth performance
Can play pubg and fortnite in highest settings
Awesome camera
Splendid built quality","performance,pubg,fortnite,setting,camera,quality"
5405,Battery problem sir...,"battery,problem,sir"
5406,The Best phone Ever..The fastest and Smartest of all  Phones.,phone
5407,"Phone is ultimately the best package no doubt .
Flagship grade hardware.","phone,package,doubt,flagship,grade,hardware"
5408,Not as expected. It's not worth for money...,money
5409,"Worth every penny spent. Sleek look coupled with upto the mark performance, may it be gaming, camera or ease of operation . Will recommend it.","penny,mark,performance,camera,ease,operation"
5410,Need invoice for one plus 6 on my mail,"need,invoice,mail"
5411,Item broken,item
5412,"Great Product Great Quality
6GB RAM 64GB ROM
Has Good Camera Quality
Does Not Heat Up
Charges Quickly
Many More Features","ram,gb,rom,feature"
5413,Big fan of ONE PLUS awesome phone,"fan,phone"
5414,"Excellent product, rapid charging, slim & sleek, a proud possession","product,charging,possession"
5415,"Very good phone with genuine price..
Superb speed and camera quality","phone,price,speed,camera,quality"
5416,Over all a great phone,phone
5417,"Phone is really fast, super friendly, amazing camera clarity.
Charges in half hour.","phone,camera,clarity,charge,hour"
5418,Awesome phone,phone
5419,The best,
5420,Everything is good,everything
5421,Nice Phone,phone
5422,One word addicted to OnePlus 6,word
5423,The Premium ♥️♥️♥️,premium
5424,"Portrait mod is awesome.
Sound is good.
Fast charging with dash charger. Battery life is amazing","mod,sound,dash,charger,battery,life"
5425,"Perfect for a student,",student
5426,Camera is not great as they project others are good,"camera,other"
5427,Good fast smartphone with mesmerizing display looks very premium on hand but OnePlus needs more work.,"smartphone,display,hand,work"
5428,Battery backup should increase,"battery,backup"
5429,Super,
5430,"Have always been a fan of Oneplus since my last phone, Oneplus 2 it is. It truly is the flagship killer. The performance, camera, battery and yeah everything's too fine","fan,phone,flagship,killer,performance,camera,battery,everything"
5431,Best mobile in 35000,mobile
5432,awesome mobile phone performance and camera is excellent.... i m using it for more than 20 days superb phone best choice i made this time with one plus,"phone,performance,camera,day,phone,choice,time"
5433,Awesome,
5434,Just awesome phone,phone
5435,Fast is like a bullet and body is like a gun metal really liked product but could have release more color s in basic model too,"bullet,body,gun,metal,product,release,color,,model"
5436,"One plus never disappoints
Amazing phone
Great quality
Good job","phone,quality,job"
